index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,code summary
73,absoluteDayFromYear(long),absolute day from year year calculate the absolute day for a january 1 of the specified year param year the year return the absolute day ,Method,"getDayOfYear(long) getWeekOfYearBase(int,int,int)",org.h2.test.unit.TestDate+testAbsoluteDay(),,,551,19,9,"/** 
 * Calculate the absolute day for a January, 1 of the specified year.
 * @param year the year
 * @return the absolute day
 */
","/**
     * Calculate the absolute day for a January, 1 of the specified year.
     *
     * @param year
     *            the year
     * @return the absolute day
     */
    public static long absoluteDayFromYear(long year) {
        year--;
        long a = ((year * 1461L) >> 2) - 719_177;
        if (year < 1582) {
            // Julian calendar
            a += 13;
        } else if (year < 1900 || year > 2099) {
            // Gregorian calendar (slow mode)
            a += (year / 400) - (year / 100) + 15;
        }
        return a;
    }",False,False,This method calculates the absolute day for January 1 of a specified year. It takes the year as input and returns the absolute day. The calculation is based on the Julian and Gregorian calendars.,This code calculates the absolute day for January 1st of a given year. It uses the Julian calendar for years before 1582 and the Gregorian calendar for years between 1582 and 2099. The result is returned as a long value.
74,absoluteDayFromDateValue(long),absolute day from date value date value calculate the absolute day from an encoded date value param date value the date value return the absolute day ,Method,"getDayOfWeek(long,int) getDayOfYear(long) getWeekOfYear(long,int,int) getWeekYear(long,int,int) incrementDateValue(long) decrementDateValue(long)","org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.util.DateTimeFunctions+extract(String,Value) org.h2.value.ValueTimestamp+add(Value) org.h2.value.ValueTimestamp+add(Value) org.h2.value.ValueTimestamp+subtract(Value) org.h2.value.ValueTimestamp+subtract(Value) org.h2.test.unit.TestDate+testValueTimestamp() org.h2.test.unit.TestDate+testAbsoluteDay() org.h2.test.unit.TestDateTimeUtils+testUTC2ValueImpl(TimeZone,GregorianCalendar) org.h2.test.unit.TestDateTimeUtils+testUTC2ValueImpl(TimeZone,GregorianCalendar)",,,821,24,9,"/** 
 * Calculate the absolute day from an encoded date value.
 * @param dateValue the date value
 * @return the absolute day
 */
","/**
     * Calculate the absolute day from an encoded date value.
     *
     * @param dateValue the date value
     * @return the absolute day
     */
    public static long absoluteDayFromDateValue(long dateValue) {
        long y = yearFromDateValue(dateValue);
        int m = monthFromDateValue(dateValue);
        int d = dayFromDateValue(dateValue);
        if (m <= 2) {
            y--;
            m += 12;
        }
        long a = ((y * 1461L) >> 2) + DAYS_OFFSET[m - 3] + d - 719_484;
        if (y <= 1582 && ((y < 1582) || (m * 100 + d < 10_15))) {
            // Julian calendar (cutover at 1582-10-04 / 1582-10-15)
            a += 13;
        } else if (y < 1900 || y > 2099) {
            // Gregorian calendar (slow mode)
            a += (y / 400) - (y / 100) + 15;
        }
        return a;
    }",False,False,"This method calculates the absolute day from an encoded date value. It takes the date value as input and returns the absolute day. The method performs various calculations based on the year, month, and day of the date value to determine the absolute day.","This code calculates the absolute day from an encoded date value. It takes the year, month, and day from the encoded value and performs calculations based on the Julian and Gregorian calendars to determine the absolute day. The result is returned as a long value."
75,prolepticGregorianAbsoluteDayFromDateValue(long),proleptic gregorian absolute day from date value date value calculate the absolute day from an encoded date value in proleptic gregorian calendar param date value the date value return the absolute day in proleptic gregorian calendar ,Method,,,,,727,22,9,"/** 
 * Calculate the absolute day from an encoded date value in proleptic Gregorian calendar.
 * @param dateValue the date value
 * @return the absolute day in proleptic Gregorian calendar
 */
","/**
     * Calculate the absolute day from an encoded date value in proleptic Gregorian
     * calendar.
     *
     * @param dateValue the date value
     * @return the absolute day in proleptic Gregorian calendar
     */
    public static long prolepticGregorianAbsoluteDayFromDateValue(long dateValue) {
        long y = yearFromDateValue(dateValue);
        int m = monthFromDateValue(dateValue);
        int d = dayFromDateValue(dateValue);
        if (m <= 2) {
            y--;
            m += 12;
        }
        long a = ((y * 1461L) >> 2) + DAYS_OFFSET[m - 3] + d - 719_484;
        if (y < 1900 || y > 2099) {
            // Slow mode
            a += (y / 400) - (y / 100) + 15;
        }
        return a;
    }",False,False,"This method calculates the absolute day in the proleptic Gregorian calendar from an encoded date value. It takes the year, month, and day from the date value and performs calculations to determine the absolute day. It also includes a slow mode for years outside the range 1900-2099.","This code calculates the absolute day in the proleptic Gregorian calendar from an encoded date value. It handles cases where the year is before 1900 or after 2099 separately, using a faster calculation for years within that range."
76,dateValueFromAbsoluteDay(long),date value from absolute day absolute day calculate the encoded date value from an absolute day param absolute day the absolute day return the date value ,Method,"dateValueFromDate(long) normalizeTimestamp(long,long) incrementDateValue(long) decrementDateValue(long)","org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.test.unit.TestDate+testAbsoluteDay() org.h2.test.unit.TestDate+testAbsoluteDay() org.h2.test.unit.TestDateTimeUtils+testUTC2ValueImpl(TimeZone,GregorianCalendar)",,,1130,40,9,"/** 
 * Calculate the encoded date value from an absolute day.
 * @param absoluteDay the absolute day
 * @return the date value
 */
","/**
     * Calculate the encoded date value from an absolute day.
     *
     * @param absoluteDay the absolute day
     * @return the date value
     */
    public static long dateValueFromAbsoluteDay(long absoluteDay) {
        long d = absoluteDay + 719_468;
        long y100, offset;
        if (d > 578_040) {
            // Gregorian calendar
            long y400 = d / 146_097;
            d -= y400 * 146_097;
            y100 = d / 36_524;
            d -= y100 * 36_524;
            offset = y400 * 400 + y100 * 100;
        } else {
            // Julian calendar
            y100 = 0;
            d += 292_200_000_002L;
            offset = -800_000_000;
        }
        long y4 = d / 1461;
        d -= y4 * 1461;
        long y = d / 365;
        d -= y * 365;
        if (d == 0 && (y == 4 || y100 == 4)) {
            y--;
            d += 365;
        }
        y += offset + y4 * 4;
        // month of a day
        int m = ((int) d * 2 + 1) * 5 / 306;
        d -= DAYS_OFFSET[m] - 1;
        if (m >= 10) {
            y++;
            m -= 12;
        }
        return dateValue(y, m + 3, (int) d);
    }",False,False,"This method calculates the encoded date value from an absolute day, taking into account both the Gregorian and Julian calendars. It returns the date value in the form of a long integer.","This code calculates the encoded date value from an absolute day. It handles both the Gregorian and Julian calendars, and accounts for leap years. The resulting date value is returned."
77,incrementDateValue(long),increment date value date value return the next date value param date value the date value return the next date value ,Method,,"org.h2.value.ValueTimestamp+convertScale(boolean,int) org.h2.value.ValueTimestampTimeZone+convertScale(boolean,int) org.h2.test.unit.TestDate+testAbsoluteDay()","org.h2.util.DateTimeUtils+yearFromDateValue(long) org.h2.util.DateTimeUtils+yearFromDateValue(long) org.h2.util.DateTimeUtils+dateValueFromAbsoluteDay(long) org.h2.util.DateTimeUtils+dateValueFromAbsoluteDay(long) org.h2.util.DateTimeUtils+absoluteDayFromDateValue(long) org.h2.util.DateTimeUtils+absoluteDayFromDateValue(long) org.h2.util.DateTimeUtils+dayFromDateValue(long) org.h2.util.DateTimeUtils+dayFromDateValue(long) org.h2.util.DateTimeUtils+monthFromDateValue(long) org.h2.util.DateTimeUtils+monthFromDateValue(long) org.h2.util.DateTimeUtils+getDaysInMonth(int,int) org.h2.util.DateTimeUtils+getDaysInMonth(int,int) org.h2.util.DateTimeUtils+dateValue(long,int,int) org.h2.util.DateTimeUtils+dateValue(long,int,int)",,874,29,9,"/** 
 * Return the next date value.
 * @param dateValue the date value
 * @return the next date value
 */
","/**
     * Return the next date value.
     *
     * @param dateValue
     *            the date value
     * @return the next date value
     */
    public static long incrementDateValue(long dateValue) {
        int year = yearFromDateValue(dateValue);
        if (year == 1582) {
            // Use slow way instead of rarely needed large custom code.
            return dateValueFromAbsoluteDay(absoluteDayFromDateValue(dateValue) + 1);
        }
        int day = dayFromDateValue(dateValue);
        if (day < 28) {
            return dateValue + 1;
        }
        int month = monthFromDateValue(dateValue);
        if (day < getDaysInMonth(year, month)) {
            return dateValue + 1;
        }
        if (month < 12) {
            month++;
        } else {
            month = 1;
            year++;
        }
        return dateValue(year, month, 1);
    }",False,False,This method increments a given date value by one day and returns the updated date value. It handles special cases for the year 1582 and checks if the current day is the last day of the month.,"The method `incrementDateValue` takes a date value as input and returns the next date value. It handles special cases for the year 1582 and checks if the current day is less than the number of days in the current month. If not, it increments the month and year accordingly."
78,decrementDateValue(long),decrement date value date value return the previous date value param date value the date value return the previous date value ,Method,,org.h2.test.unit.TestDate+testAbsoluteDay(),"org.h2.util.DateTimeUtils+yearFromDateValue(long) org.h2.util.DateTimeUtils+yearFromDateValue(long) org.h2.util.DateTimeUtils+dateValueFromAbsoluteDay(long) org.h2.util.DateTimeUtils+dateValueFromAbsoluteDay(long) org.h2.util.DateTimeUtils+absoluteDayFromDateValue(long) org.h2.util.DateTimeUtils+absoluteDayFromDateValue(long) org.h2.util.DateTimeUtils+dayFromDateValue(long) org.h2.util.DateTimeUtils+dayFromDateValue(long) org.h2.util.DateTimeUtils+monthFromDateValue(long) org.h2.util.DateTimeUtils+monthFromDateValue(long) org.h2.util.DateTimeUtils+dateValue(long,int,int) org.h2.util.DateTimeUtils+dateValue(long,int,int) org.h2.util.DateTimeUtils+getDaysInMonth(int,int) org.h2.util.DateTimeUtils+getDaysInMonth(int,int)",,791,25,9,"/** 
 * Return the previous date value.
 * @param dateValue the date value
 * @return the previous date value
 */
","/**
     * Return the previous date value.
     *
     * @param dateValue
     *            the date value
     * @return the previous date value
     */
    public static long decrementDateValue(long dateValue) {
        int year = yearFromDateValue(dateValue);
        if (year == 1582) {
            // Use slow way instead of rarely needed large custom code.
            return dateValueFromAbsoluteDay(absoluteDayFromDateValue(dateValue) - 1);
        }
        if (dayFromDateValue(dateValue) > 1) {
            return dateValue - 1;
        }
        int month = monthFromDateValue(dateValue);
        if (month > 1) {
            month--;
        } else {
            month = 12;
            year--;
        }
        return dateValue(year, month, getDaysInMonth(year, month));
    }",False,False,This method decrements a given date value by one day and returns the new date value. It handles special cases for the year 1582 and checks if the day is the first day of the month to determine the new date value.,"This code is a method called `decrementDateValue` that takes a `long` value representing a date and returns the previous date value. It handles special cases for the year 1582 and checks if the day is greater than 1 before decrementing it. If the day is 1, it decrements the month and year accordingly."
79,"appendDate(StringBuilder,long)",append date buff date value append a date to the string builder param buff the target string builder param date value the date value ,Method,"timestampTimeZoneToString(long,long,short)",org.h2.value.ValueDate+getString() org.h2.value.ValueTimestamp+getString(),,,658,20,9,"/** 
 * Append a date to the string builder.
 * @param buff the target string builder
 * @param dateValue the date value
 */
","/**
     * Append a date to the string builder.
     *
     * @param buff the target string builder
     * @param dateValue the date value
     */
    public static void appendDate(StringBuilder buff, long dateValue) {
        int y = yearFromDateValue(dateValue);
        int m = monthFromDateValue(dateValue);
        int d = dayFromDateValue(dateValue);
        if (y > 0 && y < 10_000) {
            StringUtils.appendZeroPadded(buff, 4, y);
        } else {
            buff.append(y);
        }
        buff.append('-');
        StringUtils.appendZeroPadded(buff, 2, m);
        buff.append('-');
        StringUtils.appendZeroPadded(buff, 2, d);
    }",False,False,"The function appends a date in the format ""yyyy-mm-dd"" to a StringBuilder object, using the provided date value.","This code defines a method called `appendDate` that takes a `StringBuilder` and a `long` value representing a date. It extracts the year, month, and day from the date value and appends them to the `StringBuilder` in the format ""yyyy-mm-dd"". The year is zero-padded to 4 digits if it is between 1 and 9999."
80,"appendTime(StringBuilder,long)",append time buff nanos append a time to the string builder param buff the target string builder param nanos the time in nanoseconds ,Method,"timestampTimeZoneToString(long,long,short)",org.h2.value.ValueTime+fromNanos(long) org.h2.value.ValueTime+getString() org.h2.value.ValueTimestamp+getString(),,,1323,39,9,"/** 
 * Append a time to the string builder.
 * @param buff the target string builder
 * @param nanos the time in nanoseconds
 */
","/**
     * Append a time to the string builder.
     *
     * @param buff the target string builder
     * @param nanos the time in nanoseconds
     */
    public static void appendTime(StringBuilder buff, long nanos) {
        if (nanos < 0) {
            buff.append('-');
            nanos = -nanos;
        }
        /*
         * nanos now either in range from 0 to Long.MAX_VALUE or equals to
         * Long.MIN_VALUE. We need to divide nanos by 1000000 with unsigned division to
         * get correct result. The simplest way to do this with such constraints is to
         * divide -nanos by -1000000.
         */
        long ms = -nanos / -1_000_000;
        nanos -= ms * 1_000_000;
        long s = ms / 1_000;
        ms -= s * 1_000;
        long m = s / 60;
        s -= m * 60;
        long h = m / 60;
        m -= h * 60;
        StringUtils.appendZeroPadded(buff, 2, h);
        buff.append(':');
        StringUtils.appendZeroPadded(buff, 2, m);
        buff.append(':');
        StringUtils.appendZeroPadded(buff, 2, s);
        if (ms > 0 || nanos > 0) {
            buff.append('.');
            StringUtils.appendZeroPadded(buff, 3, ms);
            if (nanos > 0) {
                StringUtils.appendZeroPadded(buff, 6, nanos);
            }
            stripTrailingZeroes(buff);
        }
    }",False,False,"This method appends a time (in the format HH:MM:SS.MMMNNN) to a StringBuilder object. It takes a long value representing the time in nanoseconds and converts it to hours, minutes, seconds, milliseconds, and nanoseconds before appending it to the StringBuilder.","This code defines a method called ""appendTime"" that takes a StringBuilder and a time in nanoseconds as parameters. It converts the nanoseconds into hours, minutes, seconds, milliseconds, and nanoseconds, and appends them to the StringBuilder in the format ""hh:mm:ss.SSSnnn""."
81,stripTrailingZeroes(StringBuilder),strip trailing zeroes buff ,Method,"appendNanos(StringBuilder,long)",,java.lang.StringBuilder+length() java.lang.StringBuilder+length() java.lang.StringBuilder+charAt(int) java.lang.StringBuilder+charAt(int) java.lang.StringBuilder+charAt(int) java.lang.StringBuilder+charAt(int) java.lang.StringBuilder+setLength(int) java.lang.StringBuilder+setLength(int),,274,9,10,,"private static void stripTrailingZeroes(StringBuilder buff) {
        int i = buff.length() - 1;
        if (buff.charAt(i) == '0') {
            while (buff.charAt(--i) == '0') {
                // do nothing
            }
            buff.setLength(i + 1);
        }
    }",False,False,The function of the method is to remove any trailing zeroes from a StringBuilder object.,"The code defines a private static method called ""stripTrailingZeroes"" that takes a StringBuilder object as a parameter. It removes any trailing zeroes from the StringBuilder by iterating backwards through the characters and shortening the StringBuilder's length until a non-zero character is encountered."
82,"appendTimeZone(StringBuilder,short)",append time zone buff tz append a time zone to the string builder param buff the target string builder param tz the time zone in minutes ,Method,"timestampTimeZoneToString(long,long,short)",,"java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long)",,623,22,9,"/** 
 * Append a time zone to the string builder.
 * @param buff the target string builder
 * @param tz the time zone in minutes
 */
","/**
     * Append a time zone to the string builder.
     *
     * @param buff the target string builder
     * @param tz the time zone in minutes
     */
    public static void appendTimeZone(StringBuilder buff, short tz) {
        if (tz < 0) {
            buff.append('-');
            tz = (short) -tz;
        } else {
            buff.append('+');
        }
        int hours = tz / 60;
        tz -= hours * 60;
        int mins = tz;
        StringUtils.appendZeroPadded(buff, 2, hours);
        if (mins != 0) {
            buff.append(':');
            StringUtils.appendZeroPadded(buff, 2, mins);
        }
    }",False,False,"This method appends a time zone to a string builder. It takes a target string builder and a time zone in minutes as parameters. The method converts the time zone to hours and minutes, and appends it to the string builder in the format ""+HH:MM"" or ""-HH:MM"" depending on the sign of the time zone.","This code defines a method called `appendTimeZone` that appends a time zone to a given `StringBuilder` object. The time zone is specified in minutes and is formatted as ""+HH:MM"" or ""-HH:MM"" depending on whether it is positive or negative."
83,"timestampTimeZoneToString(long,long,short)",timestamp time zone to string date value time nanos time zone offset mins formats timestamp with time zone as string param date value the year month day bit field param time nanos nanoseconds since midnight param time zone offset mins the time zone offset in minutes return formatted string ,Method,,org.h2.api.TimestampWithTimeZone+toString() org.h2.value.ValueTimestampTimeZone+getString(),"java.lang.StringBuilder+StringBuilder(int) org.h2.util.DateTimeUtils+appendDate(StringBuilder,long) org.h2.util.DateTimeUtils+appendDate(StringBuilder,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.DateTimeUtils+appendTime(StringBuilder,long) org.h2.util.DateTimeUtils+appendTime(StringBuilder,long) org.h2.util.DateTimeUtils+appendTimeZone(StringBuilder,short) org.h2.util.DateTimeUtils+appendTimeZone(StringBuilder,short) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString()",org.h2.value.ValueTimestampTimeZone+MAXIMUM_PRECISION,659,16,9,"/** 
 * Formats timestamp with time zone as string.
 * @param dateValue the year-month-day bit field
 * @param timeNanos nanoseconds since midnight
 * @param timeZoneOffsetMins the time zone offset in minutes
 * @return formatted string
 */
","/**
     * Formats timestamp with time zone as string.
     *
     * @param dateValue the year-month-day bit field
     * @param timeNanos nanoseconds since midnight
     * @param timeZoneOffsetMins the time zone offset in minutes
     * @return formatted string
     */
    public static String timestampTimeZoneToString(long dateValue, long timeNanos, short timeZoneOffsetMins) {
        StringBuilder buff = new StringBuilder(ValueTimestampTimeZone.MAXIMUM_PRECISION);
        appendDate(buff, dateValue);
        buff.append(' ');
        appendTime(buff, timeNanos);
        appendTimeZone(buff, timeZoneOffsetMins);
        return buff.toString();
    }",False,False,"The function of this method is to format a timestamp with time zone as a string. It takes in a year-month-day bit field, nanoseconds since midnight, and a time zone offset in minutes, and returns a formatted string representation of the timestamp with time zone.","This code defines a method called `timestampTimeZoneToString` that takes in a date value, time in nanoseconds, and a time zone offset in minutes. It formats these values into a string representation of a timestamp with time zone and returns it."
84,timeZoneNameFromOffsetMins(int),time zone name from offset mins offset mins generates time zone name for the specified offset in minutes param offset mins offset in minutes return time zone name ,Method,,"org.h2.util.ToChar+getTimeZone(Value,boolean)","java.lang.StringBuilder+StringBuilder(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString()",,717,24,9,"/** 
 * Generates time zone name for the specified offset in minutes.
 * @param offsetMins offset in minutes
 * @return time zone name
 */
","/**
     * Generates time zone name for the specified offset in minutes.
     *
     * @param offsetMins
     *            offset in minutes
     * @return time zone name
     */
    public static String timeZoneNameFromOffsetMins(int offsetMins) {
        if (offsetMins == 0) {
            return ""UTC"";
        }
        StringBuilder b = new StringBuilder(9);
        b.append(""GMT"");
        if (offsetMins < 0) {
            b.append('-');
            offsetMins = -offsetMins;
        } else {
            b.append('+');
        }
        StringUtils.appendZeroPadded(b, 2, offsetMins / 60);
        b.append(':');
        StringUtils.appendZeroPadded(b, 2, offsetMins % 60);
        return b.toString();
    }",False,False,This method generates a time zone name based on the specified offset in minutes. It returns the time zone name as a string.,"This code is a method that generates a time zone name based on the specified offset in minutes. It returns the time zone name in the format ""GMT±HH:MM"" where ± indicates the direction of the offset and HH:MM represents the offset in hours and minutes. If the offset is 0, it returns ""UTC""."
